! ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~
! 
! Sparse Biadjacency Matrix, aka Stoichiometric Matrix, in CSV format
! 
! Generated by KPP-3.3.0 symbolic chemistry Kinetics PreProcessor
!       (https:/github.com/KineticPreProcessor/KPP)
! KPP is distributed under GPL, the general public licence
!       (http://www.gnu.org/copyleft/gpl.html)
! (C) 1995-1997, V. Damian & A. Sandu, CGRER, Univ. Iowa
! (C) 1997-2022, A. Sandu, Michigan Tech, Virginia Tech
!     With important contributions from:
!        M. Damian,   Villanova University, Philadelphia, PA, USA
!        R. Sander,   Max-Planck Institute for Chemistry, Mainz, Germany
!        M. Long,     Renaissance Fiber, LLC, North Carolina, USA
!        H. Lin,      Harvard University, Cambridge, MA, USA
!        R. Yantosca, Harvard University, Cambridge, MA, USA
! 
! File                 : mcm_BiadjacencyMatrix.csv
! Equation file        : mcm.kpp
! Output root filename : mcm
! 
! ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~



spc_name,species_index,reaction_index,stoichiometric_coefficient
BCAO2,4437,14999,1
BCARY,5574,14999,-1
OH,5824,14999,-1
BCBO2,4438,15000,1
BCARY,5574,15000,-1
OH,5824,15000,-1
BCCO2,4439,15001,1
BCARY,5574,15001,-1
OH,5824,15001,-1
BCAO,919,15002,1
BCAO2,4437,15002,-1
NO,5826,15002,-1
NO2,5831,15002,1
BCANO3,1665,15003,1
BCAO2,4437,15003,-1
NO,5826,15003,-1
BCAO,919,15004,1
BCAO2,4437,15004,-1
NO2,5831,15004,1
NO3,5832,15004,-1
BCAOOH,2648,15005,1
BCAO2,4437,15005,-1
HO2,5825,15005,-1
BCAO,919,15006,1
BCAO2,4437,15006,-1
BCAOH,1666,15007,1
BCAO2,4437,15007,-1
BCAO,919,15008,-1
BCAL,5823,15008,1
HO2,5825,15008,1
BCBO,920,15009,1
BCBO2,4438,15009,-1
NO,5826,15009,-1
NO2,5831,15009,1
BCBNO3,2650,15010,1
BCBO2,4438,15010,-1
NO,5826,15010,-1
BCBO,920,15011,1
BCBO2,4438,15011,-1
NO2,5831,15011,1
NO3,5832,15011,-1
BCBOOH,2651,15012,1
BCBO2,4438,15012,-1
HO2,5825,15012,-1
BCBO,920,15013,1
BCBO2,4438,15013,-1
BCAOH,1666,15014,1
BCBO2,4438,15014,-1
BCBCO,1942,15015,1
BCBO2,4438,15015,-1
BCBO,920,15016,-1
BCAL,5823,15016,1
HO2,5825,15016,1
BCCO,3324,15017,1
BCCO2,4439,15017,-1
NO,5826,15017,-1
NO2,5831,15017,1
BCCNO3,2653,15018,1
BCCO2,4439,15018,-1
NO,5826,15018,-1
BCCO,3324,15019,1
BCCO2,4439,15019,-1
NO2,5831,15019,1
NO3,5832,15019,-1
BCCOOH,1667,15020,1
BCCO2,4439,15020,-1
HO2,5825,15020,-1
BCCO,3324,15021,1
BCCO2,4439,15021,-1
BCCOH,921,15022,1
BCCO2,4439,15022,-1
BCCO,3324,15023,-1
HCHO,5808,15023,1
HO2,5825,15023,1
BCKET,5829,15023,1
BCANO3,1665,15024,-1
BCAL,5823,15024,1
OH,5824,15024,-1
NO2,5831,15024,1
BCAOOH,2648,15025,-1
BCAO2,4437,15025,1
OH,5824,15025,-1
BCAO,919,15026,1
BCAOOH,2648,15026,-1
OH,5824,15026,1
BCAOH,1666,15027,-1
BCBCO,1942,15027,1
OH,5824,15027,-1
HO2,5825,15027,1
BCBCO,1942,15028,1
BCBNO3,2650,15028,-1
OH,5824,15028,-1
NO2,5831,15028,1
BCBCO,1942,15029,1
BCBOOH,2651,15029,-1
BCBO,920,15030,1
BCBOOH,2651,15030,-1
OH,5824,15030,1
BCBCO,1942,15031,-1
C141CO3,5664,15031,1
OH,5824,15031,-1
BCCNO3,2653,15032,-1
HCHO,5808,15032,1
OH,5824,15032,-1
BCKET,5829,15032,1
NO2,5831,15032,1
BCCOOH,1667,15033,-1
BCCO2,4439,15033,1
OH,5824,15033,-1
BCCOOH,1667,15034,-1
BCCO,3324,15034,1
OH,5824,15034,1
BCCOH,921,15035,-1
HCHO,5808,15035,1
OH,5824,15035,-1
HO2,5825,15035,1
BCKET,5829,15035,1
C141O2,5766,15036,1
BCAL,5823,15036,-1
HO2,5825,15036,1
CO,5828,15036,1
BCALO2,4441,15037,1
BCAL,5823,15037,-1
OH,5824,15037,-1
C141CO3,5664,15038,1
BCAL,5823,15038,-1
OH,5824,15038,-1
BCALO,3325,15039,1
BCALO2,4441,15039,-1
NO,5826,15039,-1
NO2,5831,15039,1
BCALNO3,2655,15040,1
BCALO2,4441,15040,-1
NO,5826,15040,-1
BCALO,3325,15041,1
BCALO2,4441,15041,-1
NO2,5831,15041,1
NO3,5832,15041,-1
BCALOOH,1668,15042,1
BCALO2,4441,15042,-1
HO2,5825,15042,-1
BCALO,3325,15043,1
BCALO2,4441,15043,-1
BCALOH,922,15044,1
BCALO2,4441,15044,-1
BCALO,3325,15045,-1
HCHO,5808,15045,1
BCLKET,5822,15045,1
HO2,5825,15045,1
BCALNO3,2655,15046,-1
HCHO,5808,15046,1
BCLKET,5822,15046,1
OH,5824,15046,-1
NO2,5831,15046,1
BCALOOH,1668,15047,-1
BCALO2,4441,15047,1
OH,5824,15047,-1
BCALOOH,1668,15048,-1
BCALO,3325,15048,1
OH,5824,15048,1
BCALOH,922,15049,-1
HCHO,5808,15049,1
BCLKET,5822,15049,1
OH,5824,15049,-1
HO2,5825,15049,1
C141CO3,5664,15050,-1
C141O2,5766,15050,1
NO,5826,15050,-1
NO2,5831,15050,1
C141CO3,5664,15051,-1
C141O2,5766,15051,1
NO2,5831,15051,1
NO3,5832,15051,-1
C141PAN,3326,15052,1
C141CO3,5664,15052,-1
NO2,5831,15052,-1
C141PAN,3326,15053,-1
C141CO3,5664,15053,1
NO2,5831,15053,1
C141CO3H,1669,15054,1
C141CO3,5664,15054,-1
HO2,5825,15054,-1
C141CO2H,5542,15055,1
C141CO3,5664,15055,-1
HO2,5825,15055,-1
O3,5830,15055,1
C141CO3,5664,15056,-1
C141O2,5766,15056,1
C141CO2H,5542,15057,1
C141CO3,5664,15057,-1
C141O,238,15058,1
C141O2,5766,15058,-1
NO,5826,15058,-1
NO2,5831,15058,1
C141NO3,2658,15059,1
C141O2,5766,15059,-1
NO,5826,15059,-1
C141O,238,15060,1
C141O2,5766,15060,-1
NO2,5831,15060,1
NO3,5832,15060,-1
C141OOH,1670,15061,1
C141O2,5766,15061,-1
HO2,5825,15061,-1
C141O,238,15062,1
C141O2,5766,15062,-1
C141OH,570,15063,1
C141O2,5766,15063,-1
C141CO,4682,15064,1
C141O2,5766,15064,-1
C141O,238,15065,-1
C142O2,4909,15065,1
C142O,571,15066,1
C142O2,4909,15066,-1
NO,5826,15066,-1
NO2,5831,15066,1
C142NO3,2660,15067,1
C142O2,4909,15067,-1
NO,5826,15067,-1
C142O,571,15068,1
C142O2,4909,15068,-1
NO2,5831,15068,1
NO3,5832,15068,-1
C142OOH,1672,15069,1
C142O2,4909,15069,-1
HO2,5825,15069,-1
C142O,571,15070,1
C142O2,4909,15070,-1
C142OH,176,15071,1
C142O2,4909,15071,-1
C142O,571,15072,-1
C143O2,4910,15072,1
C143O,3811,15073,1
C143O2,4910,15073,-1
NO,5826,15073,-1
NO2,5831,15073,1
C143NO3,2662,15074,1
C143O2,4910,15074,-1
NO,5826,15074,-1
C143O,3811,15075,1
C143O2,4910,15075,-1
NO2,5831,15075,1
NO3,5832,15075,-1
C143OOH,1673,15076,1
C143O2,4910,15076,-1
HO2,5825,15076,-1
C143O,3811,15077,1
C143O2,4910,15077,-1
C143OH,572,15078,1
C143O2,4910,15078,-1
C143CO,3976,15079,1
C143O2,4910,15079,-1
C143O,3811,15080,-1
C927O2,5673,15080,1
CO2C4CHO,5758,15080,1
C143O,3811,15081,-1
C143CO,3976,15081,1
HO2,5825,15081,1
C927O,2664,15082,1
C927O2,5673,15082,-1
NO,5826,15082,-1
NO2,5831,15082,1
C927NO3,3333,15083,1
C927O2,5673,15083,-1
NO,5826,15083,-1
C927O,2664,15084,1
C927O2,5673,15084,-1
NO2,5831,15084,1
NO3,5832,15084,-1
C927OOH,1674,15085,1
C927O2,5673,15085,-1
HO2,5825,15085,-1
C927O,2664,15086,1
C927O2,5673,15086,-1
C927OH,177,15087,1
C927O2,5673,15087,-1
C927O,2664,15088,-1
C630O2,4683,15088,1
CH3COCH3,5706,15088,1
C630O,923,15089,1
C630O2,4683,15089,-1
NO,5826,15089,-1
NO2,5831,15089,1
C630O,923,15090,1
C630O2,4683,15090,-1
NO2,5831,15090,1
NO3,5832,15090,-1
C630OOH,2666,15091,1
C630O2,4683,15091,-1
HO2,5825,15091,-1
C630O,923,15092,1
C630O2,4683,15092,-1
C630OH,573,15093,1
C630O2,4683,15093,-1
C630CO,3813,15094,1
C630O2,4683,15094,-1
C630O,923,15095,-1
C46CO3,5227,15095,1
HCHO,5808,15095,1
C46CO3,5227,15096,-1
HCHO,5808,15096,1
HOC2H4CO3,5814,15096,1
NO,5826,15096,-1
NO2,5831,15096,1
C46CO3,5227,15097,-1
HCHO,5808,15097,1
HOC2H4CO3,5814,15097,1
NO2,5831,15097,1
NO3,5832,15097,-1
C46PAN,3338,15098,1
C46CO3,5227,15098,-1
NO2,5831,15098,-1
C46PAN,3338,15099,-1
C46CO3,5227,15099,1
NO2,5831,15099,1
C46CO3H,2667,15100,1
C46CO3,5227,15100,-1
HO2,5825,15100,-1
C46CO2H,1676,15101,1
C46CO3,5227,15101,-1
HO2,5825,15101,-1
O3,5830,15101,1
C46CO3,5227,15102,-1
HCHO,5808,15102,1
HOC2H4CO3,5814,15102,1
C46CO2H,1676,15103,1
C46CO3,5227,15103,-1
C141PAN,3326,15104,-1
C141CO,4682,15104,1
OH,5824,15104,-1
CO,5828,15104,1
NO2,5831,15104,1
C141CO3H,1669,15105,-1
C141CO3,5664,15105,1
OH,5824,15105,-1
C141CO3H,1669,15106,-1
C141O2,5766,15106,1
OH,5824,15106,1
C151O2,4444,15107,1
C141CO2H,5542,15107,-1
OH,5824,15107,-1
C141NO3,2658,15108,-1
C141CO,4682,15108,1
OH,5824,15108,-1
NO2,5831,15108,1
C141O,238,15109,1
C141NO3,2658,15109,-1
NO2,5831,15109,1
C141OOH,1670,15110,-1
C141CO,4682,15110,1
C141O,238,15111,1
C141OOH,1670,15111,-1
OH,5824,15111,1
C141OH,570,15112,-1
C141CO,4682,15112,1
OH,5824,15112,-1
HO2,5825,15112,1
C142NO3,2660,15113,-1
C143CO,3976,15113,1
OH,5824,15113,-1
NO2,5831,15113,1
C142O,571,15114,1
C142NO3,2660,15114,-1
NO2,5831,15114,1
C142OOH,1672,15115,-1
C142O2,4909,15115,1
OH,5824,15115,-1
C142O,571,15116,1
C142OOH,1672,15116,-1
OH,5824,15116,1
C142OH,176,15117,-1
C142O,571,15117,1
OH,5824,15117,-1
C143NO3,2662,15118,-1
C143CO,3976,15118,1
OH,5824,15118,-1
NO2,5831,15118,1
C143NO3,2662,15119,-1
C143O,3811,15119,1
NO2,5831,15119,1
C143OOH,1673,15120,-1
C143CO,3976,15120,1
C143OOH,1673,15121,-1
C143O,3811,15121,1
OH,5824,15121,1
C143OH,572,15122,-1
C143CO,3976,15122,1
OH,5824,15122,-1
HO2,5825,15122,1
C927NO3,3333,15123,-1
C630CO,3813,15123,1
CH3COCH3,5706,15123,1
OH,5824,15123,-1
NO2,5831,15123,1
C927O,2664,15124,1
C927NO3,3333,15124,-1
NO2,5831,15124,1
C927OOH,1674,15125,-1
C927O2,5673,15125,1
OH,5824,15125,-1
C927OOH,1674,15126,-1
C927O,2664,15126,1
OH,5824,15126,1
C927OH,177,15127,-1
C927O,2664,15127,1
OH,5824,15127,-1
C630OOH,2666,15128,-1
C630CO,3813,15128,1
C630O,923,15129,1
C630OOH,2666,15129,-1
OH,5824,15129,1
C630OH,573,15130,-1
C630CO,3813,15130,1
OH,5824,15130,-1
HO2,5825,15130,1
C630CO,3813,15131,-1
C46CO3,5227,15131,1
OH,5824,15131,-1
CO,5828,15131,1
C630CO,3813,15132,-1
C46CO3,5227,15132,1
HO2,5825,15132,1
CO,5828,15132,1
C46PAN,3338,15133,-1
HOC2H4CHO,5756,15133,1
HCHO,5808,15133,1
OH,5824,15133,-1
NO2,5831,15133,1
C46CO3H,2667,15134,-1
C46CO3,5227,15134,1
OH,5824,15134,-1
C46CO3H,2667,15135,-1
HCHO,5808,15135,1
HOC2H4CO3,5814,15135,1
OH,5824,15135,1
C46CO2H,1676,15136,-1
HCHO,5808,15136,1
HOC2H4CO3,5814,15136,1
OH,5824,15136,-1
C144O,3676,15137,1
C141CO,4682,15137,-1
HO2,5825,15137,1
C141CO,4682,15138,-1
C144O2,5303,15138,1
OH,5824,15138,-1
C144O,3676,15139,1
C144O2,5303,15139,-1
NO,5826,15139,-1
NO2,5831,15139,1
C144O,3676,15140,1
C144O2,5303,15140,-1
NO2,5831,15140,1
NO3,5832,15140,-1
C144OOH,1677,15141,1
C144O2,5303,15141,-1
HO2,5825,15141,-1
C144O,3676,15142,1
C144O2,5303,15142,-1
C144O,3676,15143,-1
C131CO,3814,15143,1
HCHO,5808,15143,1
HO2,5825,15143,1
C144OOH,1677,15144,-1
C144O2,5303,15144,1
OH,5824,15144,-1
C144OOH,1677,15145,-1
C144O,3676,15145,1
OH,5824,15145,1
C143CO,3976,15146,-1
C145O2,5265,15146,1
OH,5824,15146,-1
C143CO,3976,15147,-1
C927O2,5673,15147,1
CO2C4CO3,5781,15147,1
C145O,1945,15148,1
C145O2,5265,15148,-1
NO,5826,15148,-1
NO2,5831,15148,1
C145O,1945,15149,1
C145O2,5265,15149,-1
NO2,5831,15149,1
NO3,5832,15149,-1
C145OOH,1678,15150,1
C145O2,5265,15150,-1
HO2,5825,15150,-1
C145O,1945,15151,1
C145O2,5265,15151,-1
C145OH,178,15152,1
C145O2,5265,15152,-1
C145O,1945,15153,-1
HO14CO2C4,4211,15153,1
C928CO3,5819,15153,1
C928O2,4370,15154,1
C928CO3,5819,15154,-1
NO,5826,15154,-1
NO2,5831,15154,1
C928O2,4370,15155,1
C928CO3,5819,15155,-1
NO2,5831,15155,1
NO3,5832,15155,-1
C928PAN,3339,15156,1
C928CO3,5819,15156,-1
NO2,5831,15156,-1
C928PAN,3339,15157,-1
C928CO3,5819,15157,1
NO2,5831,15157,1
C928CO3H,1679,15158,1
C928CO3,5819,15158,-1
HO2,5825,15158,-1
C928CO2H,574,15159,1
C928CO3,5819,15159,-1
HO2,5825,15159,-1
O3,5830,15159,1
C928O2,4370,15160,1
C928CO3,5819,15160,-1
C928CO2H,574,15161,1
C928CO3,5819,15161,-1
C928O,239,15162,1
C928O2,4370,15162,-1
NO,5826,15162,-1
NO2,5831,15162,1
C928NO3,2669,15163,1
C928O2,4370,15163,-1
NO,5826,15163,-1
C928O,239,15164,1
C928O2,4370,15164,-1
NO2,5831,15164,1
NO3,5832,15164,-1
C928OOH,1680,15165,1
C928O2,4370,15165,-1
HO2,5825,15165,-1
C928O,239,15166,1
C928O2,4370,15166,-1
C928OH,575,15167,1
C928O2,4370,15167,-1
C928O2,4370,15168,-1
C827CHO,5562,15168,1
C928O,239,15169,-1
C929O2,5337,15169,1
C929O,924,15170,1
C929O2,5337,15170,-1
NO,5826,15170,-1
NO2,5831,15170,1
C929O,924,15171,1
C929O2,5337,15171,-1
NO2,5831,15171,1
NO3,5832,15171,-1
C929OOH,2671,15172,1
C929O2,5337,15172,-1
HO2,5825,15172,-1
C929O,924,15173,1
C929O2,5337,15173,-1
C929OH,576,15174,1
C929O2,5337,15174,-1
C929CO,3341,15175,1
C929O2,5337,15175,-1
C929O,924,15176,-1
HM22CO3,5623,15176,1
CO2C3CHO,5817,15176,1
C145OOH,1678,15177,-1
C145O2,5265,15177,1
OH,5824,15177,-1
C145OOH,1678,15178,-1
C145O,1945,15178,1
OH,5824,15178,1
C145OH,178,15179,-1
C145O,1945,15179,1
OH,5824,15179,-1
C928PAN,3339,15180,-1
C827CHO,5562,15180,1
OH,5824,15180,-1
CO,5828,15180,1
NO2,5831,15180,1
C928CO3H,1679,15181,-1
C928CO3,5819,15181,1
OH,5824,15181,-1
C928CO3H,1679,15182,-1
C928O2,4370,15182,1
OH,5824,15182,1
C928CO2H,574,15183,-1
C928O2,4370,15183,1
OH,5824,15183,-1
C928NO3,2669,15184,-1
C827CHO,5562,15184,1
OH,5824,15184,-1
NO2,5831,15184,1
C928O,239,15185,1
C928NO3,2669,15185,-1
NO2,5831,15185,1
C928OOH,1680,15186,-1
C827CHO,5562,15186,1
C928O,239,15187,1
C928OOH,1680,15187,-1
OH,5824,15187,1
C928OH,575,15188,-1
C827CHO,5562,15188,1
OH,5824,15188,-1
HO2,5825,15188,1
C929OOH,2671,15189,-1
C929CO,3341,15189,1
C929O,924,15190,1
C929OOH,2671,15190,-1
OH,5824,15190,1
C929OH,576,15191,-1
C929CO,3341,15191,1
OH,5824,15191,-1
HO2,5825,15191,1
C827CO3,5428,15192,1
C827CHO,5562,15192,-1
OH,5824,15192,-1
C827O2,4838,15193,1
C827CHO,5562,15193,-1
HO2,5825,15193,1
CO,5828,15193,1
C827O2,4838,15194,1
C827CO3,5428,15194,-1
NO,5826,15194,-1
NO2,5831,15194,1
C827O2,4838,15195,1
C827CO3,5428,15195,-1
NO2,5831,15195,1
NO3,5832,15195,-1
C827PAN,3342,15196,1
C827CO3,5428,15196,-1
NO2,5831,15196,-1
C827PAN,3342,15197,-1
C827CO3,5428,15197,1
NO2,5831,15197,1
C827CO3H,1681,15198,1
C827CO3,5428,15198,-1
HO2,5825,15198,-1
C827CO2H,577,15199,1
C827CO3,5428,15199,-1
HO2,5825,15199,-1
O3,5830,15199,1
C827O2,4838,15200,1
C827CO3,5428,15200,-1
C827CO2H,577,15201,1
C827CO3,5428,15201,-1
C827O,925,15202,1
C827O2,4838,15202,-1
NO,5826,15202,-1
NO2,5831,15202,1
C827O,925,15203,1
C827O2,4838,15203,-1
NO2,5831,15203,1
NO3,5832,15203,-1
C827OOH,578,15204,1
C827O2,4838,15204,-1
HO2,5825,15204,-1
C827O,925,15205,1
C827O2,4838,15205,-1
C827OH,179,15206,1
C827O2,4838,15206,-1
C827O,925,15207,-1
CH3COCH3,5706,15207,1
CO2C4CO3,5781,15207,1
C929CO,3341,15208,-1
C828CHO,4114,15208,1
OH,5824,15208,-1
HO2,5825,15208,1
C929CO,3341,15209,-1
HM22CO3,5623,15209,1
CO2C3CO3,5726,15209,1
C828CHO,4114,15210,-1
C828CO3,5068,15210,1
OH,5824,15210,-1
C828CHO,4114,15211,-1
C828O2,5085,15211,1
HO2,5825,15211,1
CO,5828,15211,1
C828CO3,5068,15212,-1
C828O2,5085,15212,1
NO,5826,15212,-1
NO2,5831,15212,1
C828CO3,5068,15213,-1
C828O2,5085,15213,1
NO2,5831,15213,1
NO3,5832,15213,-1
C828PAN,3343,15214,1
C828CO3,5068,15214,-1
NO2,5831,15214,-1
C828PAN,3343,15215,-1
C828CO3,5068,15215,1
NO2,5831,15215,1
C828CO3H,1682,15216,1
C828CO3,5068,15216,-1
HO2,5825,15216,-1
C828CO3,5068,15217,-1
C828O2,5085,15217,1
C828O,3345,15218,1
C828O2,5085,15218,-1
NO,5826,15218,-1
NO2,5831,15218,1
C828O,3345,15219,1
C828O2,5085,15219,-1
NO2,5831,15219,1
NO3,5832,15219,-1
C828OOH,1683,15220,1
C828O2,5085,15220,-1
HO2,5825,15220,-1
C828O,3345,15221,1
C828O2,5085,15221,-1
C828O,3345,15222,-1
CH3COCH3,5706,15222,1
CO2C3CO3,5726,15222,1
CO,5828,15222,1
C827PAN,3342,15223,-1
CH3COCH3,5706,15223,1
CO2C4CHO,5758,15223,1
OH,5824,15223,-1
NO2,5831,15223,1
C827CO3H,1681,15224,-1
C827CO3,5428,15224,1
OH,5824,15224,-1
C827CO3H,1681,15225,-1
C827O2,4838,15225,1
OH,5824,15225,1
C827CO2H,577,15226,-1
C827O2,4838,15226,1
OH,5824,15226,-1
C827OOH,578,15227,-1
C827O2,4838,15227,1
OH,5824,15227,-1
C827OOH,578,15228,-1
C827O2,4838,15228,1
OH,5824,15228,1
C827OH,179,15229,-1
C827O,925,15229,1
OH,5824,15229,-1
C828PAN,3343,15230,-1
CO24C4CHO,5550,15230,1
CH3COCH3,5706,15230,1
OH,5824,15230,-1
NO2,5831,15230,1
C828CO3H,1682,15231,-1
C828CO3,5068,15231,1
OH,5824,15231,-1
C828CO3H,1682,15232,-1
C828O2,5085,15232,1
OH,5824,15232,1
C828OOH,1683,15233,-1
C828O2,5085,15233,1
OH,5824,15233,-1
C828OOH,1683,15234,-1
C828O,3345,15234,1
OH,5824,15234,1
BCKAO2,4450,15235,1
OH,5824,15235,-1
BCKET,5829,15235,-1
BCKBO2,4451,15236,1
OH,5824,15236,-1
BCKET,5829,15236,-1
BCKAO,926,15237,1
BCKAO2,4450,15237,-1
NO,5826,15237,-1
NO2,5831,15237,1
BCKANO3,1685,15238,1
BCKAO2,4450,15238,-1
NO,5826,15238,-1
BCKAO,926,15239,1
BCKAO2,4450,15239,-1
NO2,5831,15239,1
NO3,5832,15239,-1
BCKAOOH,2675,15240,1
BCKAO2,4450,15240,-1
HO2,5825,15240,-1
BCKAO,926,15241,1
BCKAO2,4450,15241,-1
BCKAOH,1686,15242,1
BCKAO2,4450,15242,-1
BCKAO,926,15243,-1
BCLKET,5822,15243,1
HO2,5825,15243,1
BCKBO,927,15244,1
BCKBO2,4451,15244,-1
NO,5826,15244,-1
NO2,5831,15244,1
BCKBNO3,2676,15245,1
BCKBO2,4451,15245,-1
NO,5826,15245,-1
BCKBO,927,15246,1
BCKBO2,4451,15246,-1
NO2,5831,15246,1
NO3,5832,15246,-1
BCKBOOH,2677,15247,1
BCKBO2,4451,15247,-1
HO2,5825,15247,-1
BCKBO,927,15248,1
BCKBO2,4451,15248,-1
BCKAOH,1686,15249,1
BCKBO2,4451,15249,-1
BCKBCO,1949,15250,1
BCKBO2,4451,15250,-1
BCKBO,927,15251,-1
BCLKET,5822,15251,1
HO2,5825,15251,1
C131O2,5518,15252,1
BCLKET,5822,15252,-1
HO2,5825,15252,1
CO,5828,15252,1
C131CO3,5495,15253,1
BCLKET,5822,15253,-1
OH,5824,15253,-1
C146O2,5305,15254,1
BCLKET,5822,15254,-1
OH,5824,15254,-1
BCKANO3,1685,15255,-1
BCLKET,5822,15255,1
OH,5824,15255,-1
NO2,5831,15255,1
BCKAOOH,2675,15256,-1
BCKAO2,4450,15256,1
OH,5824,15256,-1
BCKAO,926,15257,1
BCKAOOH,2675,15257,-1
OH,5824,15257,1
BCKAOH,1686,15258,-1
BCKBCO,1949,15258,1
OH,5824,15258,-1
HO2,5825,15258,1
BCKBCO,1949,15259,1
BCKBNO3,2676,15259,-1
OH,5824,15259,-1
NO2,5831,15259,1
BCKBCO,1949,15260,1
BCKBOOH,2677,15260,-1
BCKBO,927,15261,1
BCKBOOH,2677,15261,-1
OH,5824,15261,1
BCKBCO,1949,15262,-1
C131CO3,5495,15262,1
OH,5824,15262,-1
C131CO3,5495,15263,-1
C131O2,5518,15263,1
NO,5826,15263,-1
NO2,5831,15263,1
C131CO3,5495,15264,-1
C131O2,5518,15264,1
NO2,5831,15264,1
NO3,5832,15264,-1
C131PAN,3348,15265,1
C131CO3,5495,15265,-1
NO2,5831,15265,-1
C131PAN,3348,15266,-1
C131CO3,5495,15266,1
NO2,5831,15266,1
C131CO3H,1687,15267,1
C131CO3,5495,15267,-1
HO2,5825,15267,-1
C131CO2H,4115,15268,1
C131CO3,5495,15268,-1
HO2,5825,15268,-1
O3,5830,15268,1
C131CO3,5495,15269,-1
C131O2,5518,15269,1
C131CO2H,4115,15270,1
C131CO3,5495,15270,-1
C131O,240,15271,1
C131O2,5518,15271,-1
NO,5826,15271,-1
NO2,5831,15271,1
C131NO3,2679,15272,1
C131O2,5518,15272,-1
NO,5826,15272,-1
C131O,240,15273,1
C131O2,5518,15273,-1
NO2,5831,15273,1
NO3,5832,15273,-1
C131OOH,1688,15274,1
C131O2,5518,15274,-1
HO2,5825,15274,-1
C131O,240,15275,1
C131O2,5518,15275,-1
C131OH,579,15276,1
C131O2,5518,15276,-1
C131CO,3814,15277,1
C131O2,5518,15277,-1
C131O,240,15278,-1
C132O2,5821,15278,1
C132O,241,15279,1
C132O2,5821,15279,-1
NO,5826,15279,-1
NO2,5831,15279,1
C132O,241,15280,1
C132O2,5821,15280,-1
NO2,5831,15280,1
NO3,5832,15280,-1
C132OOH,1689,15281,1
C132O2,5821,15281,-1
HO2,5825,15281,-1
C132O,241,15282,1
C132O2,5821,15282,-1
C132OH,180,15283,1
C132O2,5821,15283,-1
C132O,241,15284,-1
C133O2,5141,15284,1
C133O,3819,15285,1
C133O2,5141,15285,-1
NO,5826,15285,-1
NO2,5831,15285,1
C133NO3,2681,15286,1
C133O2,5141,15286,-1
NO,5826,15286,-1
C133O,3819,15287,1
C133O2,5141,15287,-1
NO2,5831,15287,1
NO3,5832,15287,-1
C133OOH,1690,15288,1
C133O2,5141,15288,-1
HO2,5825,15288,-1
C133O,3819,15289,1
C133O2,5141,15289,-1
C133OH,928,15290,1
C133O2,5141,15290,-1
C133CO,3820,15291,1
C133O2,5141,15291,-1
C133O,3819,15292,-1
CO2C4CHO,5758,15292,1
C829O2,5816,15292,1
C133O,3819,15293,-1
C133CO,3820,15293,1
HO2,5825,15293,1
C829O,2683,15294,1
C829O2,5816,15294,-1
NO,5826,15294,-1
NO2,5831,15294,1
C829NO3,3353,15295,1
C829O2,5816,15295,-1
NO,5826,15295,-1
C829O,2683,15296,1
C829O2,5816,15296,-1
NO2,5831,15296,1
NO3,5832,15296,-1
C829OOH,1691,15297,1
C829O2,5816,15297,-1
HO2,5825,15297,-1
C829O,2683,15298,1
C829O2,5816,15298,-1
C829OH,929,15299,1
C829O2,5816,15299,-1
C829O,2683,15300,-1
C521O2,4691,15300,1
CH3COCH3,5706,15300,1
C521O,930,15301,1
C521O2,4691,15301,-1
NO,5826,15301,-1
NO2,5831,15301,1
C521O,930,15302,1
C521O2,4691,15302,-1
NO2,5831,15302,1
NO3,5832,15302,-1
C521OOH,2686,15303,1
C521O2,4691,15303,-1
HO2,5825,15303,-1
C521O,930,15304,1
C521O2,4691,15304,-1
C521OH,1952,15305,1
C521O2,4691,15305,-1
C513CO,3924,15306,1
C521O2,4691,15306,-1
C521O,930,15307,-1
HOC2H4CO3,5814,15307,1
CO,5828,15307,1
C131PAN,3348,15308,-1
C131CO,3814,15308,1
OH,5824,15308,-1
CO,5828,15308,1
NO2,5831,15308,1
C131CO3H,1687,15309,-1
C131CO3,5495,15309,1
OH,5824,15309,-1
C131CO3H,1687,15310,-1
C131O2,5518,15310,1
OH,5824,15310,1
C131CO2H,4115,15311,-1
C147O2,5610,15311,1
OH,5824,15311,-1
C131NO3,2679,15312,-1
C131CO,3814,15312,1
OH,5824,15312,-1
NO2,5831,15312,1
C131O,240,15313,1
C131NO3,2679,15313,-1
NO2,5831,15313,1
C131OOH,1688,15314,-1
C131CO,3814,15314,1
C131O,240,15315,1
C131OOH,1688,15315,-1
OH,5824,15315,1
C131OH,579,15316,-1
C131CO,3814,15316,1
OH,5824,15316,-1
HO2,5825,15316,1
C132OOH,1689,15317,-1
C132O2,5821,15317,1
OH,5824,15317,-1
C132O,241,15318,1
C132OOH,1689,15318,-1
OH,5824,15318,1
C132OH,180,15319,-1
C132O,241,15319,1
OH,5824,15319,-1
C133NO3,2681,15320,-1
C133CO,3820,15320,1
